59,0.77251,0.89286,0.6656,0.73228,19,0.45238,6,0.12766,8,0.57143,0,0,7,0.5,4,0.30769,4,0.28571,1,0.083333
60,0.67506,0.78294,0.62953,0.63403,19,0.45238,12,0.25532,6,0.42857,1,0.1,5,0.35714,3,0.23077,8,0.57143,5,0.41667
61,0.81829,0.80357,0.73924,0.92857,17,0.40476,2,0.042553,3,0.21429,0,0,4,0.28571,1,0.076923,10,0.71429,0,0
62,0.75282,0.78571,0.83465,0.78373,20,0.47619,8,0.17021,2,0.14286,0,0,9,0.64286,2,0.15385,9,0.64286,3,0.25
63,0.69767,0.83929,0.56593,0.79851,17,0.40476,9,0.19149,5,0.35714,0,0,4,0.28571,3,0.23077,8,0.57143,2,0.16667
64,0.67506,0.77857,0.62953,0.59127,19,0.45238,12,0.25532,8,0.57143,2,0.2,5,0.35714,3,0.23077,6,0.42857,4,0.33333
65,0.74095,0.75143,0.67967,0.79851,19,0.45238,8,0.17021,5,0.35714,1,0.1,6,0.42857,3,0.23077,8,0.57143,2,0.16667
66,0.7931,0.56041,0.86174,0.91504,26,0.61905,10,0.21277,5,0.35714,3,0.3,10,0.71429,2,0.15385,11,0.78571,1,0.083333
67,0.74442,0.59167,0.74931,0.875,24,0.57143,12,0.25532,7,0.5,4,0.4,10,0.71429,5,0.38462,7,0.5,0,0
68,0.79235,0.32321,0.93887,1,28,0.66667,12,0.25532,2,0.14286,3,0.3,12,0.85714,1,0.076923,14,1,0,0
69,0.70342,0.52857,0.75975,0.74777,22,0.52381,13,0.2766,6,0.42857,4,0.4,8,0.57143,3,0.23077,8,0.57143,3,0.25
70,0.48947,0.71409,0.59715,0.63403,21,0.5,24,0.51064,4,0.28571,1,0.1,9,0.64286,7,0.53846,8,0.57143,5,0.41667
71,0.76425,0.71409,0.82637,0.875,21,0.5,8,0.17021,4,0.28571,1,0.1,10,0.71429,3,0.23077,7,0.5,0,0
72,0.6588,0.52857,0.75137,0.78373,24,0.57143,18,0.38298,6,0.42857,4,0.4,9,0.64286,4,0.30769,9,0.64286,3,0.25
73,0.56208,0.65911,0.47894,0.69048,12,0.28571,11,0.23404,5,0.35714,2,0.2,2,0.14286,2,0.15385,5,0.35714,2,0.16667
74,0.80445,0.52857,0.98077,0.89291,30,0.71429,13,0.2766,6,0.42857,4,0.4,14,1,1,0.076923,10,0.71429,1,0.083333
75,0.71707,0.2,0.74143,0.83929,11,0.2619,4,0.085106,0,0,2,0.2,6,0.42857,2,0.15385,5,0.35714,0,0
76,0.83524,0.64643,0.86174,0.98214,31,0.7381,11,0.23404,8,0.57143,4,0.4,10,0.71429,2,0.15385,13,0.92857,0,0
77,0.82512,0.70476,0.91749,0.91504,28,0.66667,9,0.19149,6,0.42857,2,0.2,11,0.78571,1,0.076923,11,0.78571,1,0.083333
78,0.65683,0.43304,0.72212,0.79851,21,0.5,15,0.31915,6,0.42857,5,0.5,7,0.5,3,0.23077,8,0.57143,2,0.16667
79,0.78286,0.78294,0.77535,0.875,20,0.47619,6,0.12766,6,0.42857,1,0.1,7,0.5,2,0.15385,7,0.5,0,0
80,0.80895,0.77857,0.85027,0.84666,24,0.57143,7,0.14894,8,0.57143,2,0.2,8,0.57143,1,0.076923,8,0.57143,1,0.083333
81,0.73881,0.5869,0.82612,0.76667,16,0.38095,6,0.12766,2,0.14286,1,0.1,7,0.5,1,0.076923,7,0.5,2,0.16667
82,0.74095,0.71409,0.75975,0.76667,19,0.45238,8,0.17021,4,0.28571,1,0.1,8,0.57143,3,0.23077,7,0.5,2,0.16667
83,0.77626,0.78571,0.82143,0.79554,12,0.28571,2,0.042553,2,0.14286,0,0,4,0.28571,0,0,6,0.42857,1,0.083333
84,0.85763,0.78294,0.87336,0.91071,24,0.57143,3,0.06383,6,0.42857,1,0.1,9,0.64286,1,0.076923,9,0.64286,0,0
85,0.7375,0.70476,0.75975,0.73135,20,0.47619,9,0.19149,6,0.42857,2,0.2,8,0.57143,3,0.23077,6,0.42857,2,0.16667
86,0.70172,0.76786,0.69746,0.6204,6,0.14286,2,0.042553,1,0.071429,0,0,3,0.21429,1,0.076923,2,0.14286,1,0.083333
87,0.82133,0.71409,0.8957,0.89291,24,0.57143,6,0.12766,4,0.28571,1,0.1,10,0.71429,1,0.076923,10,0.71429,1,0.083333
88,0.78286,0.60179,0.82612,0.87019,20,0.47619,6,0.12766,4,0.28571,2,0.2,7,0.5,1,0.076923,9,0.64286,1,0.083333
89,0.72091,0.75143,0.63324,0.85714,13,0.30952,5,0.10638,5,0.35714,1,0.1,2,0.14286,1,0.076923,6,0.42857,0,0
90,0.70004,0.5,0.47894,0.85714,8,0.19048,3,0.06383,0,0,0,0,2,0.14286,2,0.15385,6,0.42857,0,0
91,0.80895,0.65911,0.80607,0.94643,24,0.57143,7,0.14894,5,0.35714,2,0.2,8,0.57143,2,0.15385,11,0.78571,0,0
92,0.70179,0.4831,0.91071,0.45292,16,0.38095,8,0.17021,4,0.28571,3,0.3,9,0.64286,0,0,3,0.21429,3,0.25
93,0.61981,0.52113,0.56593,0.68849,10,0.2381,7,0.14894,3,0.21429,2,0.2,4,0.28571,3,0.23077,3,0.21429,1,0.083333
94,0.78114,0.84071,0.83465,0.76667,26,0.61905,11,0.23404,10,0.71429,2,0.2,9,0.64286,2,0.15385,7,0.5,2,0.16667
95,0.877,0.70476,0.94643,0.94643,28,0.66667,4,0.085106,6,0.42857,2,0.2,11,0.78571,0,0,11,0.78571,0,0
96,0.78904,0.52113,0.79418,0.89291,22,0.52381,7,0.14894,3,0.21429,2,0.2,9,0.64286,3,0.23077,10,0.71429,1,0.083333
97,0.72485,0.4013,0.91071,0.76667,19,0.45238,9,0.19149,3,0.21429,3,0.3,9,0.64286,0,0,7,0.5,2,0.16667
98,0.74526,0.52113,0.82612,0.84666,18,0.42857,7,0.14894,3,0.21429,2,0.2,7,0.5,1,0.076923,8,0.57143,1,0.083333
99,0.64102,0.71409,0.37912,0.83929,11,0.2619,7,0.14894,4,0.28571,1,0.1,2,0.14286,3,0.23077,5,0.35714,0,0
100,0.73483,0.81111,0.72212,0.76667,21,0.5,10,0.21277,7,0.5,1,0.1,7,0.5,3,0.23077,7,0.5,2,0.16667
101,0.82133,0.60179,0.80607,0.93673,24,0.57143,6,0.12766,4,0.28571,2,0.2,8,0.57143,2,0.15385,12,0.85714,1,0.083333
102,0.69767,0.82143,0.75137,0.63988,17,0.40476,9,0.19149,4,0.28571,0,0,9,0.64286,4,0.30769,4,0.28571,2,0.16667
103,0.74965,0.56041,0.75975,0.89286,21,0.5,9,0.19149,5,0.35714,3,0.3,8,0.57143,3,0.23077,8,0.57143,0,0
104,0.65923,0.52113,0.71062,0.82197,18,0.42857,12,0.25532,3,0.21429,2,0.2,8,0.57143,4,0.30769,7,0.5,1,0.083333
105,0.83927,0.85714,0.86174,0.89291,26,0.61905,6,0.12766,6,0.42857,0,0,10,0.71429,2,0.15385,10,0.71429,1,0.083333
106,0.70851,0.75143,0.47445,0.85595,19,0.45238,10,0.21277,5,0.35714,1,0.1,4,0.28571,4,0.30769,10,0.71429,2,0.16667
107,0.75921,0.65911,0.61416,0.93673,23,0.54762,10,0.21277,5,0.35714,2,0.2,6,0.42857,4,0.30769,12,0.85714,1,0.083333
108,0.60688,0.4831,0.37912,0.79851,14,0.33333,11,0.23404,4,0.28571,3,0.3,2,0.14286,3,0.23077,8,0.57143,2,0.16667
109,0.88988,0.70476,0.96154,0.96429,32,0.7619,6,0.12766,6,0.42857,2,0.2,14,1,2,0.15385,12,0.85714,0,0
110,0.78286,0.78294,0.70237,0.87019,20,0.47619,6,0.12766,6,0.42857,1,0.1,5,0.35714,2,0.15385,9,0.64286,1,0.083333
111,0.74965,0.65911,0.75975,0.84666,21,0.5,9,0.19149,5,0.35714,2,0.2,8,0.57143,3,0.23077,8,0.57143,1,0.083333
112,0.80693,0.4119,0.91071,0.85595,21,0.5,5,0.10638,2,0.14286,2,0.2,9,0.64286,0,0,10,0.71429,2,0.16667
113,0.74526,0.85714,0.70237,0.76667,18,0.42857,7,0.14894,6,0.42857,0,0,5,0.35714,2,0.15385,7,0.5,2,0.16667
114,0.7375,0.71569,0.77535,0.76634,20,0.47619,9,0.19149,8,0.57143,3,0.3,7,0.5,2,0.15385,5,0.35714,1,0.083333
115,0.64761,0.78571,0.63324,0.73135,10,0.2381,6,0.12766,2,0.14286,0,0,2,0.14286,1,0.076923,6,0.42857,2,0.16667
116,0.77866,0.71409,0.83465,0.89286,21,0.5,7,0.14894,4,0.28571,1,0.1,9,0.64286,2,0.15385,8,0.57143,0,0
117,0.68828,0.70476,0.75975,0.74777,22,0.52381,14,0.29787,6,0.42857,2,0.2,8,0.57143,3,0.23077,8,0.57143,3,0.25
118,0.6043,0.56696,0.47445,0.76667,19,0.45238,16,0.34043,8,0.57143,5,0.5,4,0.28571,4,0.30769,7,0.5,2,0.16667
119,0.77081,0.75578,0.61416,0.87019,24,0.57143,10,0.21277,9,0.64286,3,0.3,6,0.42857,4,0.30769,9,0.64286,1,0.083333
120,0.64011,0.62092,0.62953,0.6849,20,0.47619,15,0.31915,6,0.42857,3,0.3,5,0.35714,3,0.23077,9,0.64286,5,0.41667
121,0.79912,0.60179,0.92857,0.82804,23,0.54762,7,0.14894,4,0.28571,2,0.2,10,0.71429,0,0,9,0.64286,2,0.16667
122,0.58899,0.77857,0.5,0.45292,11,0.2619,9,0.19149,8,0.57143,2,0.2,0,0,0,0,3,0.21429,3,0.25
123,0.66123,0.79296,0.6547,0.73377,30,0.71429,25,0.53191,10,0.71429,3,0.3,9,0.64286,6,0.46154,11,0.78571,6,0.5
124,0.71161,0.60179,0.55247,0.87019,18,0.42857,9,0.19149,4,0.28571,2,0.2,5,0.35714,4,0.30769,9,0.64286,1,0.083333
125,0.82082,0.66508,0.91071,0.87019,21,0.5,4,0.085106,3,0.21429,1,0.1,9,0.64286,0,0,9,0.64286,1,0.083333
126,0.81219,0.38857,0.875,0.91071,20,0.47619,4,0.085106,4,0.28571,4,0.4,7,0.5,0,0,9,0.64286,0,0
127,0.8348,0.77857,0.75137,0.95808,30,0.71429,10,0.21277,8,0.57143,2,0.2,9,0.64286,4,0.30769,13,0.92857,1,0.083333
128,0.65683,0.78294,0.67967,0.6849,21,0.5,15,0.31915,6,0.42857,1,0.1,6,0.42857,3,0.23077,9,0.64286,5,0.41667
129,0.79912,0.78294,0.77535,0.89291,23,0.54762,7,0.14894,6,0.42857,1,0.1,7,0.5,2,0.15385,10,0.71429,1,0.083333
130,0.8151,0.67143,0.83465,0.94643,27,0.64286,9,0.19149,7,0.5,3,0.3,9,0.64286,2,0.15385,11,0.78571,0,0
131,0.69442,0.70476,0.65435,0.84666,18,0.42857,10,0.21277,6,0.42857,2,0.2,4,0.28571,2,0.15385,8,0.57143,1,0.083333
132,0.7264,0.71409,0.65435,0.76667,15,0.35714,6,0.12766,4,0.28571,1,0.1,4,0.28571,2,0.15385,7,0.5,2,0.16667
133,0.7375,0.38857,0.85027,0.79851,20,0.47619,9,0.19149,4,0.28571,4,0.4,8,0.57143,1,0.076923,8,0.57143,2,0.16667
134,0.754,0.5869,0.875,0.61071,14,0.33333,4,0.085106,2,0.14286,1,0.1,7,0.5,0,0,5,0.35714,3,0.25
135,0.757,0.32321,0.875,0.76667,16,0.38095,5,0.10638,2,0.14286,3,0.3,7,0.5,0,0,7,0.5,2,0.16667
136,0.76777,0.71409,0.77205,0.84666,17,0.40476,5,0.10638,4,0.28571,1,0.1,5,0.35714,1,0.076923,8,0.57143,1,0.083333
137,0.83927,0.62092,0.94643,0.82804,26,0.61905,6,0.12766,6,0.42857,3,0.3,11,0.78571,0,0,9,0.64286,2,0.16667
138,0.86394,0.62092,0.93887,0.93673,30,0.71429,7,0.14894,6,0.42857,3,0.3,12,0.85714,1,0.076923,12,0.85714,1,0.083333
139,0.80693,0.83929,0.85027,0.79851,21,0.5,5,0.10638,5,0.35714,0,0,8,0.57143,1,0.076923,8,0.57143,2,0.16667
140,0.85416,0.81111,0.92857,1,31,0.7381,9,0.19149,7,0.5,1,0.1,10,0.71429,0,0,14,1,0,0
141,0.82597,0.78571,0.875,0.91071,18,0.42857,2,0.042553,2,0.14286,0,0,7,0.5,0,0,9,0.64286,0,0
142,0.78801,0.4119,0.85027,0.87019,19,0.45238,5,0.10638,2,0.14286,2,0.2,8,0.57143,1,0.076923,9,0.64286,1,0.083333
143,0.78194,0.5,0.91466,0.82804,29,0.69048,14,0.29787,7,0.5,5,0.5,13,0.92857,3,0.23077,9,0.64286,2,0.16667
144,0.84566,0.65911,0.92857,0.82804,24,0.57143,4,0.085106,5,0.35714,2,0.2,10,0.71429,0,0,9,0.64286,2,0.16667
145,0.86153,0.75143,0.8957,0.91504,26,0.61905,4,0.085106,5,0.35714,1,0.1,10,0.71429,1,0.076923,11,0.78571,1,0.083333
146,0.68292,0.80357,0.80607,0.69048,16,0.38095,9,0.19149,3,0.21429,0,0,8,0.57143,2,0.15385,5,0.35714,2,0.16667
147,0.86153,0.60179,0.93887,0.92857,26,0.61905,4,0.085106,4,0.28571,2,0.2,12,0.85714,1,0.076923,10,0.71429,0,0
148,0.75282,0.65911,0.6656,0.84666,20,0.47619,8,0.17021,5,0.35714,2,0.2,7,0.5,4,0.30769,8,0.57143,1,0.083333
149,0.746,0.62698,0.6656,0.90853,28,0.66667,16,0.34043,9,0.64286,5,0.5,7,0.5,4,0.30769,12,0.85714,2,0.16667
150,0.86394,0.77857,0.91749,0.91504,30,0.71429,7,0.14894,8,0.57143,2,0.2,11,0.78571,1,0.076923,11,0.78571,1,0.083333
151,0.86245,0.71409,0.91071,0.92857,23,0.54762,2,0.042553,4,0.28571,1,0.1,9,0.64286,0,0,10,0.71429,0,0
152,0.848,0.71409,0.96429,0.91504,27,0.64286,6,0.12766,4,0.28571,1,0.1,12,0.85714,0,0,11,0.78571,1,0.083333
153,0.81017,0.5869,0.875,0.87019,18,0.42857,3,0.06383,2,0.14286,1,0.1,7,0.5,0,0,9,0.64286,1,0.083333
154,0.757,0.60179,0.89286,0.63988,16,0.38095,5,0.10638,4,0.28571,2,0.2,8,0.57143,0,0,4,0.28571,2,0.16667
155,0.83574,0.62092,0.93887,0.85595,28,0.66667,8,0.17021,6,0.42857,3,0.3,12,0.85714,1,0.076923,10,0.71429,2,0.16667
156,0.7534,0.4119,0.82143,0.79554,12,0.28571,3,0.06383,2,0.14286,2,0.2,4,0.28571,0,0,6,0.42857,1,0.083333
157,0.62589,0.4119,0.82143,0.45292,9,0.21429,6,0.12766,2,0.14286,2,0.2,4,0.28571,0,0,3,0.21429,3,0.25
158,0.8902,0.78294,0.92857,0.91504,27,0.64286,2,0.042553,6,0.42857,1,0.1,10,0.71429,0,0,11,0.78571,1,0.083333
159,0.82926,0.82143,0.87336,0.87019,22,0.52381,4,0.085106,4,0.28571,0,0,9,0.64286,1,0.076923,9,0.64286,1,0.083333
160,0.7741,0.5869,0.83929,0.875,14,0.33333,3,0.06383,2,0.14286,1,0.1,5,0.35714,0,0,7,0.5,0,0
161,0.65789,0.60179,0.34322,0.84903,19,0.45238,13,0.2766,4,0.28571,2,0.2,4,0.28571,6,0.46154,11,0.78571,3,0.25
162,0.84089,0.5869,0.89286,0.89291,20,0.47619,2,0.042553,2,0.14286,1,0.1,8,0.57143,0,0,10,0.71429,1,0.083333
163,0.84208,0.75143,0.93887,0.89286,25,0.59524,5,0.10638,5,0.35714,1,0.1,12,0.85714,1,0.076923,8,0.57143,0,0
164,0.83356,0.78294,0.89286,0.85595,24,0.57143,5,0.10638,6,0.42857,1,0.1,8,0.57143,0,0,10,0.71429,2,0.16667
165,0.68359,0.5869,0.80037,0.54315,12,0.28571,6,0.12766,2,0.14286,1,0.1,6,0.42857,1,0.076923,4,0.28571,3,0.25
166,0.85871,0.60179,0.96429,0.94643,27,0.64286,5,0.10638,4,0.28571,2,0.2,12,0.85714,0,0,11,0.78571,0,0
167,0.58055,0.5,0.80357,0.36161,5,0.11905,4,0.085106,0,0,0,0,3,0.21429,0,0,2,0.14286,3,0.25
168,0.69246,0.24799,0.77205,0.74777,14,0.33333,7,0.14894,1,0.071429,3,0.3,5,0.35714,1,0.076923,8,0.57143,3,0.25
169,0.79442,0.56041,0.91071,0.88268,25,0.59524,9,0.19149,5,0.35714,3,0.3,9,0.64286,0,0,11,0.78571,2,0.16667
170,0.87262,0.62092,0.93887,0.98214,31,0.7381,7,0.14894,6,0.42857,3,0.3,12,0.85714,1,0.076923,13,0.92857,0,0
171,0.69246,0.71409,0.85714,0.63988,14,0.33333,7,0.14894,4,0.28571,1,0.1,6,0.42857,0,0,4,0.28571,2,0.16667
172,0.81849,0.5,0.89286,0.88268,19,0.45238,3,0.06383,0,0,0,0,8,0.57143,0,0,11,0.78571,2,0.16667
173,0.76901,0.71569,0.75975,0.84903,27,0.64286,13,0.2766,8,0.57143,3,0.3,8,0.57143,3,0.23077,11,0.78571,3,0.25
174,0.78194,0.64643,0.8957,0.81358,29,0.69048,14,0.29787,8,0.57143,4,0.4,10,0.71429,1,0.076923,11,0.78571,4,0.33333
175,0.79421,0.52113,0.82612,0.84666,18,0.42857,4,0.085106,3,0.21429,2,0.2,7,0.5,1,0.076923,8,0.57143,1,0.083333
176,0.86685,0.74375,0.87336,0.96429,28,0.66667,5,0.10638,7,0.5,2,0.2,9,0.64286,1,0.076923,12,0.85714,0,0
177,0.8798,0.82143,0.93887,0.91504,27,0.64286,3,0.06383,4,0.28571,0,0,12,0.85714,1,0.076923,11,0.78571,1,0.083333
178,0.67956,0.75143,0.27234,0.85595,17,0.40476,10,0.21277,5,0.35714,1,0.1,2,0.14286,5,0.38462,10,0.71429,2,0.16667
179,0.64436,0.74375,0.46772,0.68849,16,0.38095,11,0.23404,7,0.5,2,0.2,6,0.42857,6,0.46154,3,0.21429,1,0.083333
180,0.77491,0.69563,0.79906,0.77619,31,0.7381,17,0.3617,9,0.64286,4,0.4,12,0.85714,6,0.46154,10,0.71429,4,0.33333
